"Notes"	"State of Residence"	"State of Residence Code"	"Year"	"Year Code"	"Month"	"Month Code"	Births
	"Maine"	"23"	"2019"	"2019"	"December"	"12"	908
	"Maine"	"23"	"2020"	"2020"	"January"	"1"	881
	"Maine"	"23"	"2020"	"2020"	"February"	"2"	845
	"Maine"	"23"	"2020"	"2020"	"March"	"3"	954
	"Maine"	"23"	"2020"	"2020"	"April"	"4"	906
	"Maine"	"23"	"2020"	"2020"	"May"	"5"	1013
	"Maine"	"23"	"2020"	"2020"	"June"	"6"	1084
	"Maine"	"23"	"2020"	"2020"	"July"	"7"	1110
	"Maine"	"23"	"2020"	"2020"	"August"	"8"	997
	"Maine"	"23"	"2020"	"2020"	"September"	"9"	1001
	"Maine"	"23"	"2020"	"2020"	"October"	"10"	960
	"Maine"	"23"	"2020"	"2020"	"November"	"11"	898
	"Maine"	"23"	"2020"	"2020"	"December"	"12"	890
	"Maine"	"23"	"2021"	"2021"	"January"	"1"	885
	"Maine"	"23"	"2021"	"2021"	"February"	"2"	812
	"Maine"	"23"	"2021"	"2021"	"March"	"3"	960
	"Maine"	"23"	"2021"	"2021"	"April"	"4"	1007
	"Maine"	"23"	"2021"	"2021"	"May"	"5"	1045
	"Maine"	"23"	"2021"	"2021"	"June"	"6"	1073
	"Maine"	"23"	"2021"	"2021"	"July"	"7"	1135
	"Maine"	"23"	"2021"	"2021"	"August"	"8"	1112
	"Maine"	"23"	"2021"	"2021"	"September"	"9"	1103
	"Maine"	"23"	"2021"	"2021"	"October"	"10"	979
	"Maine"	"23"	"2021"	"2021"	"November"	"11"	992
	"Maine"	"23"	"2021"	"2021"	"December"	"12"	903
	"Maine"	"23"	"2022"	"2022"	"January"	"1"	871
	"Maine"	"23"	"2022"	"2022"	"February"	"2"	884
	"Maine"	"23"	"2022"	"2022"	"March"	"3"	1025
	"Maine"	"23"	"2022"	"2022"	"April"	"4"	973
	"Maine"	"23"	"2022"	"2022"	"May"	"5"	1053
	"Maine"	"23"	"2022"	"2022"	"June"	"6"	1063
	"Maine"	"23"	"2022"	"2022"	"July"	"7"	1061
	"Maine"	"23"	"2022"	"2022"	"August"	"8"	1095
	"Maine"	"23"	"2022"	"2022"	"September"	"9"	1020
	"Maine"	"23"	"2022"	"2022"	"October"	"10"	980
	"Maine"	"23"	"2022"	"2022"	"November"	"11"	1016
	"Maine"	"23"	"2022"	"2022"	"December"	"12"	1052
	"Maryland"	"24"	"2016"	"2016"	"January"	"1"	5903
	"Maryland"	"24"	"2016"	"2016"	"February"	"2"	5579
	"Maryland"	"24"	"2016"	"2016"	"March"	"3"	6013
	"Maryland"	"24"	"2016"	"2016"	"April"	"4"	5879
	"Maryland"	"24"	"2016"	"2016"	"May"	"5"	6240
	"Maryland"	"24"	"2016"	"2016"	"June"	"6"	6231
	"Maryland"	"24"	"2016"	"2016"	"July"	"7"	6518
	"Maryland"	"24"	"2016"	"2016"	"August"	"8"	6556
	"Maryland"	"24"	"2016"	"2016"	"September"	"9"	6294
	"Maryland"	"24"	"2016"	"2016"	"October"	"10"	6140
	"Maryland"	"24"	"2016"	"2016"	"November"	"11"	5864
	"Maryland"	"24"	"2016"	"2016"	"December"	"12"	5919
	"Maryland"	"24"	"2017"	"2017"	"January"	"1"	5692
	"Maryland"	"24"	"2017"	"2017"	"February"	"2"	5228
	"Maryland"	"24"	"2017"	"2017"	"March"	"3"	5826
	"Maryland"	"24"	"2017"	"2017"	"April"	"4"	5621
	"Maryland"	"24"	"2017"	"2017"	"May"	"5"	6007
	"Maryland"	"24"	"2017"	"2017"	"June"	"6"	6087
	"Maryland"	"24"	"2017"	"2017"	"July"	"7"	6349
	"Maryland"	"24"	"2017"	"2017"	"August"	"8"	6682
	"Maryland"	"24"	"2017"	"2017"	"September"	"9"	6027
	"Maryland"	"24"	"2017"	"2017"	"October"	"10"	6258
	"Maryland"	"24"	"2017"	"2017"	"November"	"11"	5936
	"Maryland"	"24"	"2017"	"2017"	"December"	"12"	5928
	"Maryland"	"24"	"2018"	"2018"	"January"	"1"	5914
	"Maryland"	"24"	"2018"	"2018"	"February"	"2"	5169
	"Maryland"	"24"	"2018"	"2018"	"March"	"3"	5672
	"Maryland"	"24"	"2018"	"2018"	"April"	"4"	5702
	"Maryland"	"24"	"2018"	"2018"	"May"	"5"	6141
	"Maryland"	"24"	"2018"	"2018"	"June"	"6"	5910
	"Maryland"	"24"	"2018"	"2018"	"July"	"7"	6054
	"Maryland"	"24"	"2018"	"2018"	"August"	"8"	6557
	"Maryland"	"24"	"2018"	"2018"	"September"	"9"	6087
	"Maryland"	"24"	"2018"	"2018"	"October"	"10"	6314
	"Maryland"	"24"	"2018"	"2018"	"November"	"11"	5722
	"Maryland"	"24"	"2018"	"2018"	"December"	"12"	5838
	"Maryland"	"24"	"2019"	"2019"	"January"	"1"	5757
	"Maryland"	"24"	"2019"	"2019"	"February"	"2"	5201
	"Maryland"	"24"	"2019"	"2019"	"March"	"3"	5742
	"Maryland"	"24"	"2019"	"2019"	"April"	"4"	5663
	"Maryland"	"24"	"2019"	"2019"	"May"	"5"	5956
	"Maryland"	"24"	"2019"	"2019"	"June"	"6"	5716
	"Maryland"	"24"	"2019"	"2019"	"July"	"7"	6279
	"Maryland"	"24"	"2019"	"2019"	"August"	"8"	6337
	"Maryland"	"24"	"2019"	"2019"	"September"	"9"	6079
	"Maryland"	"24"	"2019"	"2019"	"October"	"10"	6034
	"Maryland"	"24"	"2019"	"2019"	"November"	"11"	5505
	"Maryland"	"24"	"2019"	"2019"	"December"	"12"	5909
	"Maryland"	"24"	"2020"	"2020"	"January"	"1"	5876
	"Maryland"	"24"	"2020"	"2020"	"February"	"2"	5269
	"Maryland"	"24"	"2020"	"2020"	"March"	"3"	5730
	"Maryland"	"24"	"2020"	"2020"	"April"	"4"	5572
	"Maryland"	"24"	"2020"	"2020"	"May"	"5"	5762
	"Maryland"	"24"	"2020"	"2020"	"June"	"6"	5805
	"Maryland"	"24"	"2020"	"2020"	"July"	"7"	6198
	"Maryland"	"24"	"2020"	"2020"	"August"	"8"	6213
	"Maryland"	"24"	"2020"	"2020"	"September"	"9"	5741
	"Maryland"	"24"	"2020"	"2020"	"October"	"10"	5629
	"Maryland"	"24"	"2020"	"2020"	"November"	"11"	5266
	"Maryland"	"24"	"2020"	"2020"	"December"	"12"	5493
	"Maryland"	"24"	"2021"	"2021"	"January"	"1"	5142
	"Maryland"	"24"	"2021"	"2021"	"February"	"2"	4893
	"Maryland"	"24"	"2021"	"2021"	"March"	"3"	5656
	"Maryland"	"24"	"2021"	"2021"	"April"	"4"	5447
	"Maryland"	"24"	"2021"	"2021"	"May"	"5"	5700
	"Maryland"	"24"	"2021"	"2021"	"June"	"6"	5963
	"Maryland"	"24"	"2021"	"2021"	"July"	"7"	6216
	"Maryland"	"24"	"2021"	"2021"	"August"	"8"	6153
	"Maryland"	"24"	"2021"	"2021"	"September"	"9"	5997
	"Maryland"	"24"	"2021"	"2021"	"October"	"10"	5953
	"Maryland"	"24"	"2021"	"2021"	"November"	"11"	5529
	"Maryland"	"24"	"2021"	"2021"	"December"	"12"	5636
	"Maryland"	"24"	"2022"	"2022"	"January"	"1"	5595
	"Maryland"	"24"	"2022"	"2022"	"February"	"2"	5220
	"Maryland"	"24"	"2022"	"2022"	"March"	"3"	5802
	"Maryland"	"24"	"2022"	"2022"	"April"	"4"	5465
	"Maryland"	"24"	"2022"	"2022"	"May"	"5"	5661
	"Maryland"	"24"	"2022"	"2022"	"June"	"6"	5791
	"Maryland"	"24"	"2022"	"2022"	"July"	"7"	6080
	"Maryland"	"24"	"2022"	"2022"	"August"	"8"	6208
	"Maryland"	"24"	"2022"	"2022"	"September"	"9"	5679
	"Maryland"	"24"	"2022"	"2022"	"October"	"10"	5754
	"Maryland"	"24"	"2022"	"2022"	"November"	"11"	5671
	"Maryland"	"24"	"2022"	"2022"	"December"	"12"	5856
	"Massachusetts"	"25"	"2016"	"2016"	"January"	"1"	5446
	"Massachusetts"	"25"	"2016"	"2016"	"February"	"2"	5452
	"Massachusetts"	"25"	"2016"	"2016"	"March"	"3"	5990
	"Massachusetts"	"25"	"2016"	"2016"	"April"	"4"	5770
	"Massachusetts"	"25"	"2016"	"2016"	"May"	"5"	6167
	"Massachusetts"	"25"	"2016"	"2016"	"June"	"6"	6162
	"Massachusetts"	"25"	"2016"	"2016"	"July"	"7"	6475
	"Massachusetts"	"25"	"2016"	"2016"	"August"	"8"	6422
	"Massachusetts"	"25"	"2016"	"2016"	"September"	"9"	6154
	"Massachusetts"	"25"	"2016"	"2016"	"October"	"10"	6014
	"Massachusetts"	"25"	"2016"	"2016"	"November"	"11"	5739
	"Massachusetts"	"25"	"2016"	"2016"	"December"	"12"	5526
	"Massachusetts"	"25"	"2017"	"2017"	"January"	"1"	5579
	"Massachusetts"	"25"	"2017"	"2017"	"February"	"2"	5177
	"Massachusetts"	"25"	"2017"	"2017"	"March"	"3"	5891
	"Massachusetts"	"25"	"2017"	"2017"	"April"	"4"	5643
	"Massachusetts"	"25"	"2017"	"2017"	"May"	"5"	6021
	"Massachusetts"	"25"	"2017"	"2017"	"June"	"6"	6125
	"Massachusetts"	"25"	"2017"	"2017"	"July"	"7"	6283
	"Massachusetts"	"25"	"2017"	"2017"	"August"	"8"	6418
	"Massachusetts"	"25"	"2017"	"2017"	"September"	"9"	6048
	"Massachusetts"	"25"	"2017"	"2017"	"October"	"10"	6111
	"Massachusetts"	"25"	"2017"	"2017"	"November"	"11"	5705
	"Massachusetts"	"25"	"2017"	"2017"	"December"	"12"	5701
	"Massachusetts"	"25"	"2018"	"2018"	"January"	"1"	5579
	"Massachusetts"	"25"	"2018"	"2018"	"February"	"2"	5085
	"Massachusetts"	"25"	"2018"	"2018"	"March"	"3"	5829
	"Massachusetts"	"25"	"2018"	"2018"	"April"	"4"	5613
	"Massachusetts"	"25"	"2018"	"2018"	"May"	"5"	6104
	"Massachusetts"	"25"	"2018"	"2018"	"June"	"6"	5966
	"Massachusetts"	"25"	"2018"	"2018"	"July"	"7"	6129
	"Massachusetts"	"25"	"2018"	"2018"	"August"	"8"	6181
	"Massachusetts"	"25"	"2018"	"2018"	"September"	"9"	5922
	"Massachusetts"	"25"	"2018"	"2018"	"October"	"10"	5920
	"Massachusetts"	"25"	"2018"	"2018"	"November"	"11"	5571
	"Massachusetts"	"25"	"2018"	"2018"	"December"	"12"	5210
	"Massachusetts"	"25"	"2019"	"2019"	"January"	"1"	5536
	"Massachusetts"	"25"	"2019"	"2019"	"February"	"2"	5021
	"Massachusetts"	"25"	"2019"	"2019"	"March"	"3"	5641
	"Massachusetts"	"25"	"2019"	"2019"	"April"	"4"	5687
	"Massachusetts"	"25"	"2019"	"2019"	"May"	"5"	5963
	"Massachusetts"	"25"	"2019"	"2019"	"June"	"6"	5753
	"Massachusetts"	"25"	"2019"	"2019"	"July"	"7"	6225
	"Massachusetts"	"25"	"2019"	"2019"	"August"	"8"	6340
	"Massachusetts"	"25"	"2019"	"2019"	"September"	"9"	6002
	"Massachusetts"	"25"	"2019"	"2019"	"October"	"10"	6072
	"Massachusetts"	"25"	"2019"	"2019"	"November"	"11"	5483
	"Massachusetts"	"25"	"2019"	"2019"	"December"	"12"	5394
	"Massachusetts"	"25"	"2020"	"2020"	"January"	"1"	5480
	"Massachusetts"	"25"	"2020"	"2020"	"February"	"2"	5203
	"Massachusetts"	"25"	"2020"	"2020"	"March"	"3"	5567
	"Massachusetts"	"25"	"2020"	"2020"	"April"	"4"	5367
	"Massachusetts"	"25"	"2020"	"2020"	"May"	"5"	5816
	"Massachusetts"	"25"	"2020"	"2020"	"June"	"6"	5933
	"Massachusetts"	"25"	"2020"	"2020"	"July"	"7"	6069
	"Massachusetts"	"25"	"2020"	"2020"	"August"	"8"	5904
	"Massachusetts"	"25"	"2020"	"2020"	"September"	"9"	5684
	"Massachusetts"	"25"	"2020"	"2020"	"October"	"10"	5433
	"Massachusetts"	"25"	"2020"	"2020"	"November"	"11"	5092
	"Massachusetts"	"25"	"2020"	"2020"	"December"	"12"	4880
	"Massachusetts"	"25"	"2021"	"2021"	"January"	"1"	4905
	"Massachusetts"	"25"	"2021"	"2021"	"February"	"2"	4791
	"Massachusetts"	"25"	"2021"	"2021"	"March"	"3"	5728
	"Massachusetts"	"25"	"2021"	"2021"	"April"	"4"	5673
	"Massachusetts"	"25"	"2021"	"2021"	"May"	"5"	6098
	"Massachusetts"	"25"	"2021"	"2021"	"June"	"6"	6194
	"Massachusetts"	"25"	"2021"	"2021"	"July"	"7"	6266
	"Massachusetts"	"25"	"2021"	"2021"	"August"	"8"	6276
	"Massachusetts"	"25"	"2021"	"2021"	"September"	"9"	6200
	"Massachusetts"	"25"	"2021"	"2021"	"October"	"10"	5900
	"Massachusetts"	"25"	"2021"	"2021"	"November"	"11"	5620
	"Massachusetts"	"25"	"2021"	"2021"	"December"	"12"	5486
	"Massachusetts"	"25"	"2022"	"2022"	"January"	"1"	5293
	"Massachusetts"	"25"	"2022"	"2022"	"February"	"2"	5016
	"Massachusetts"	"25"	"2022"	"2022"	"March"	"3"	5798
	"Massachusetts"	"25"	"2022"	"2022"	"April"	"4"	5567
	"Massachusetts"	"25"	"2022"	"2022"	"May"	"5"	5756
	"Massachusetts"	"25"	"2022"	"2022"	"June"	"6"	5800
	"Massachusetts"	"25"	"2022"	"2022"	"July"	"7"	6047
	"Massachusetts"	"25"	"2022"	"2022"	"August"	"8"	6294
	"Massachusetts"	"25"	"2022"	"2022"	"September"	"9"	5995
	"Massachusetts"	"25"	"2022"	"2022"	"October"	"10"	5737
	"Massachusetts"	"25"	"2022"	"2022"	"November"	"11"	5637
	"Massachusetts"	"25"	"2022"	"2022"	"December"	"12"	5644
	"Michigan"	"26"	"2016"	"2016"	"January"	"1"	8890
	"Michigan"	"26"	"2016"	"2016"	"February"	"2"	8629
	"Michigan"	"26"	"2016"	"2016"	"March"	"3"	9550
	"Michigan"	"26"	"2016"	"2016"	"April"	"4"	9267
	"Michigan"	"26"	"2016"	"2016"	"May"	"5"	9781
	"Michigan"	"26"	"2016"	"2016"	"June"	"6"	9783
	"Michigan"	"26"	"2016"	"2016"	"July"	"7"	10053
	"Michigan"	"26"	"2016"	"2016"	"August"	"8"	10187
	"Michigan"	"26"	"2016"	"2016"	"September"	"9"	9734
	"Michigan"	"26"	"2016"	"2016"	"October"	"10"	9236
	"Michigan"	"26"	"2016"	"2016"	"November"	"11"	9047
	"Michigan"	"26"	"2016"	"2016"	"December"	"12"	9158
	"Michigan"	"26"	"2017"	"2017"	"January"	"1"	9017
	"Michigan"	"26"	"2017"	"2017"	"February"	"2"	8403
	"Michigan"	"26"	"2017"	"2017"	"March"	"3"	9352
	"Michigan"	"26"	"2017"	"2017"	"April"	"4"	8831
	"Michigan"	"26"	"2017"	"2017"	"May"	"5"	9621
	"Michigan"	"26"	"2017"	"2017"	"June"	"6"	9613
	"Michigan"	"26"	"2017"	"2017"	"July"	"7"	9836
	"Michigan"	"26"	"2017"	"2017"	"August"	"8"	10214
	"Michigan"	"26"	"2017"	"2017"	"September"	"9"	9536
	"Michigan"	"26"	"2017"	"2017"	"October"	"10"	9264
	"Michigan"	"26"	"2017"	"2017"	"November"	"11"	8834
	"Michigan"	"26"	"2017"	"2017"	"December"	"12"	8905
	"Michigan"	"26"	"2018"	"2018"	"January"	"1"	8953
	"Michigan"	"26"	"2018"	"2018"	"February"	"2"	8173
	"Michigan"	"26"	"2018"	"2018"	"March"	"3"	9335
	"Michigan"	"26"	"2018"	"2018"	"April"	"4"	8925
	"Michigan"	"26"	"2018"	"2018"	"May"	"5"	9620
	"Michigan"	"26"	"2018"	"2018"	"June"	"6"	9438
	"Michigan"	"26"	"2018"	"2018"	"July"	"7"	9697
	"Michigan"	"26"	"2018"	"2018"	"August"	"8"	9913
	"Michigan"	"26"	"2018"	"2018"	"September"	"9"	9206
	"Michigan"	"26"	"2018"	"2018"	"October"	"10"	9321
	"Michigan"	"26"	"2018"	"2018"	"November"	"11"	8616
	"Michigan"	"26"	"2018"	"2018"	"December"	"12"	8835
	"Michigan"	"26"	"2019"	"2019"	"January"	"1"	8657
	"Michigan"	"26"	"2019"	"2019"	"February"	"2"	8125
	"Michigan"	"26"	"2019"	"2019"	"March"	"3"	8902
	"Michigan"	"26"	"2019"	"2019"	"April"	"4"	8708
	"Michigan"	"26"	"2019"	"2019"	"May"	"5"	9386
	"Michigan"	"26"	"2019"	"2019"	"June"	"6"	9236
	"Michigan"	"26"	"2019"	"2019"	"July"	"7"	9791
	"Michigan"	"26"	"2019"	"2019"	"August"	"8"	9793
	"Michigan"	"26"	"2019"	"2019"	"September"	"9"	9210
	"Michigan"	"26"	"2019"	"2019"	"October"	"10"	9008
	"Michigan"	"26"	"2019"	"2019"	"November"	"11"	8521
	"Michigan"	"26"	"2019"	"2019"	"December"	"12"	8549
	"Michigan"	"26"	"2020"	"2020"	"January"	"1"	8652
	"Michigan"	"26"	"2020"	"2020"	"February"	"2"	8283
	"Michigan"	"26"	"2020"	"2020"	"March"	"3"	8783
	"Michigan"	"26"	"2020"	"2020"	"April"	"4"	8516
	"Michigan"	"26"	"2020"	"2020"	"May"	"5"	9016
	"Michigan"	"26"	"2020"	"2020"	"June"	"6"	9036
	"Michigan"	"26"	"2020"	"2020"	"July"	"7"	9382
	"Michigan"	"26"	"2020"	"2020"	"August"	"8"	9105
	"Michigan"	"26"	"2020"	"2020"	"September"	"9"	8873
	"Michigan"	"26"	"2020"	"2020"	"October"	"10"	8657
	"Michigan"	"26"	"2020"	"2020"	"November"	"11"	7822
	"Michigan"	"26"	"2020"	"2020"	"December"	"12"	7949
	"Michigan"	"26"	"2021"	"2021"	"January"	"1"	7710
	"Michigan"	"26"	"2021"	"2021"	"February"	"2"	7623
	"Michigan"	"26"	"2021"	"2021"	"March"	"3"	8622
	"Michigan"	"26"	"2021"	"2021"	"April"	"4"	8583
	"Michigan"	"26"	"2021"	"2021"	"May"	"5"	8923
	"Michigan"	"26"	"2021"	"2021"	"June"	"6"	9498
	"Michigan"	"26"	"2021"	"2021"	"July"	"7"	9728
	"Michigan"	"26"	"2021"	"2021"	"August"	"8"	9459
	"Michigan"	"26"	"2021"	"2021"	"September"	"9"	9133
	"Michigan"	"26"	"2021"	"2021"	"October"	"10"	8607
	"Michigan"	"26"	"2021"	"2021"	"November"	"11"	8417
	"Michigan"	"26"	"2021"	"2021"	"December"	"12"	8677
	"Michigan"	"26"	"2022"	"2022"	"January"	"1"	7901
	"Michigan"	"26"	"2022"	"2022"	"February"	"2"	7683
	"Michigan"	"26"	"2022"	"2022"	"March"	"3"	8738
	"Michigan"	"26"	"2022"	"2022"	"April"	"4"	8341
	"Michigan"	"26"	"2022"	"2022"	"May"	"5"	8812
	"Michigan"	"26"	"2022"	"2022"	"June"	"6"	8935
	"Michigan"	"26"	"2022"	"2022"	"July"	"7"	9029
	"Michigan"	"26"	"2022"	"2022"	"August"	"8"	9072
	"Michigan"	"26"	"2022"	"2022"	"September"	"9"	8632
	"Michigan"	"26"	"2022"	"2022"	"October"	"10"	8412
	"Michigan"	"26"	"2022"	"2022"	"November"	"11"	8272
	"Michigan"	"26"	"2022"	"2022"	"December"	"12"	8494
	"Minnesota"	"27"	"2016"	"2016"	"January"	"1"	5463
	"Minnesota"	"27"	"2016"	"2016"	"February"	"2"	5535
	"Minnesota"	"27"	"2016"	"2016"	"March"	"3"	5727
	"Minnesota"	"27"	"2016"	"2016"	"April"	"4"	5670
	"Minnesota"	"27"	"2016"	"2016"	"May"	"5"	6104
	"Minnesota"	"27"	"2016"	"2016"	"June"	"6"	6082
	"Minnesota"	"27"	"2016"	"2016"	"July"	"7"	6111
	"Minnesota"	"27"	"2016"	"2016"	"August"	"8"	6379
	"Minnesota"	"27"	"2016"	"2016"	"September"	"9"	5891
	"Minnesota"	"27"	"2016"	"2016"	"October"	"10"	5608
	"Minnesota"	"27"	"2016"	"2016"	"November"	"11"	5543
	"Minnesota"	"27"	"2016"	"2016"	"December"	"12"	5636
	"Minnesota"	"27"	"2017"	"2017"	"January"	"1"	5377
	"Minnesota"	"27"	"2017"	"2017"	"February"	"2"	5116
	"Minnesota"	"27"	"2017"	"2017"	"March"	"3"	5780
	"Minnesota"	"27"	"2017"	"2017"	"April"	"4"	5612
	"Minnesota"	"27"	"2017"	"2017"	"May"	"5"	6116
	"Minnesota"	"27"	"2017"	"2017"	"June"	"6"	6063
	"Minnesota"	"27"	"2017"	"2017"	"July"	"7"	6019
	"Minnesota"	"27"	"2017"	"2017"	"August"	"8"	6187
	"Minnesota"	"27"	"2017"	"2017"	"September"	"9"	5830
	"Minnesota"	"27"	"2017"	"2017"	"October"	"10"	5670
	"Minnesota"	"27"	"2017"	"2017"	"November"	"11"	5394
	"Minnesota"	"27"	"2017"	"2017"	"December"	"12"	5431
	"Minnesota"	"27"	"2018"	"2018"	"January"	"1"	5464
	"Minnesota"	"27"	"2018"	"2018"	"February"	"2"	4943
	"Minnesota"	"27"	"2018"	"2018"	"March"	"3"	5737
	"Minnesota"	"27"	"2018"	"2018"	"April"	"4"	5556
	"Minnesota"	"27"	"2018"	"2018"	"May"	"5"	5930
	"Minnesota"	"27"	"2018"	"2018"	"June"	"6"	5727
	"Minnesota"	"27"	"2018"	"2018"	"July"	"7"	5867
	"Minnesota"	"27"	"2018"	"2018"	"August"	"8"	6219
	"Minnesota"	"27"	"2018"	"2018"	"September"	"9"	5611
	"Minnesota"	"27"	"2018"	"2018"	"October"	"10"	5532
	"Minnesota"	"27"	"2018"	"2018"	"November"	"11"	5355
	"Minnesota"	"27"	"2018"	"2018"	"December"	"12"	5403
	"Minnesota"	"27"	"2019"	"2019"	"January"	"1"	5182
	"Minnesota"	"27"	"2019"	"2019"	"February"	"2"	4902
	"Minnesota"	"27"	"2019"	"2019"	"March"	"3"	5478
	"Minnesota"	"27"	"2019"	"2019"	"April"	"4"	5378
	"Minnesota"	"27"	"2019"	"2019"	"May"	"5"	5909
	"Minnesota"	"27"	"2019"	"2019"	"June"	"6"	5625
	"Minnesota"	"27"	"2019"	"2019"	"July"	"7"	6029
	"Minnesota"	"27"	"2019"	"2019"	"August"	"8"	5955
	"Minnesota"	"27"	"2019"	"2019"	"September"	"9"	5580
	"Minnesota"	"27"	"2019"	"2019"	"October"	"10"	5757
	"Minnesota"	"27"	"2019"	"2019"	"November"	"11"	5125
	"Minnesota"	"27"	"2019"	"2019"	"December"	"12"	5107
	"Minnesota"	"27"	"2020"	"2020"	"January"	"1"	5031
	"Minnesota"	"27"	"2020"	"2020"	"February"	"2"	4910
	"Minnesota"	"27"	"2020"	"2020"	"March"	"3"	5392
	"Minnesota"	"27"	"2020"	"2020"	"April"	"4"	5311
	"Minnesota"	"27"	"2020"	"2020"	"May"	"5"	5602
	"Minnesota"	"27"	"2020"	"2020"	"June"	"6"	5554
	"Minnesota"	"27"	"2020"	"2020"	"July"	"7"	5752
	"Minnesota"	"27"	"2020"	"2020"	"August"	"8"	5563
	"Minnesota"	"27"	"2020"	"2020"	"September"	"9"	5297
	"Minnesota"	"27"	"2020"	"2020"	"October"	"10"	5272
	"Minnesota"	"27"	"2020"	"2020"	"November"	"11"	4783
	"Minnesota"	"27"	"2020"	"2020"	"December"	"12"	4976
	"Minnesota"	"27"	"2021"	"2021"	"January"	"1"	4655
	"Minnesota"	"27"	"2021"	"2021"	"February"	"2"	4672
	"Minnesota"	"27"	"2021"	"2021"	"March"	"3"	5399
	"Minnesota"	"27"	"2021"	"2021"	"April"	"4"	5282
	"Minnesota"	"27"	"2021"	"2021"	"May"	"5"	5580
	"Minnesota"	"27"	"2021"	"2021"	"June"	"6"	5806
	"Minnesota"	"27"	"2021"	"2021"	"July"	"7"	5862
	"Minnesota"	"27"	"2021"	"2021"	"August"	"8"	5759
	"Minnesota"	"27"	"2021"	"2021"	"September"	"9"	5599
	"Minnesota"	"27"	"2021"	"2021"	"October"	"10"	5411
	"Minnesota"	"27"	"2021"	"2021"	"November"	"11"	5226
	"Minnesota"	"27"	"2021"	"2021"	"December"	"12"	5174
	"Minnesota"	"27"	"2022"	"2022"	"January"	"1"	4905
	"Minnesota"	"27"	"2022"	"2022"	"February"	"2"	4915
	"Minnesota"	"27"	"2022"	"2022"	"March"	"3"	5355
	"Minnesota"	"27"	"2022"	"2022"	"April"	"4"	5209
	"Minnesota"	"27"	"2022"	"2022"	"May"	"5"	5588
	"Minnesota"	"27"	"2022"	"2022"	"June"	"6"	5632
	"Minnesota"	"27"	"2022"	"2022"	"July"	"7"	5667
	"Minnesota"	"27"	"2022"	"2022"	"August"	"8"	5542
	"Minnesota"	"27"	"2022"	"2022"	"September"	"9"	5361
	"Minnesota"	"27"	"2022"	"2022"	"October"	"10"	5296
	"Minnesota"	"27"	"2022"	"2022"	"November"	"11"	5181
	"Minnesota"	"27"	"2022"	"2022"	"December"	"12"	5364
	"Mississippi"	"28"	"2016"	"2016"	"January"	"1"	3099
	"Mississippi"	"28"	"2016"	"2016"	"February"	"2"	2968
	"Mississippi"	"28"	"2016"	"2016"	"March"	"3"	3206
	"Mississippi"	"28"	"2016"	"2016"	"April"	"4"	2785
	"Mississippi"	"28"	"2016"	"2016"	"May"	"5"	2999
	"Mississippi"	"28"	"2016"	"2016"	"June"	"6"	3155
	"Mississippi"	"28"	"2016"	"2016"	"July"	"7"	3279
	"Mississippi"	"28"	"2016"	"2016"	"August"	"8"	3505
	"Mississippi"	"28"	"2016"	"2016"	"September"	"9"	3308
	"Mississippi"	"28"	"2016"	"2016"	"October"	"10"	3291
	"Mississippi"	"28"	"2016"	"2016"	"November"	"11"	3094
	"Mississippi"	"28"	"2016"	"2016"	"December"	"12"	3239
	"Mississippi"	"28"	"2017"	"2017"	"January"	"1"	3168
	"Mississippi"	"28"	"2017"	"2017"	"February"	"2"	2818
	"Mississippi"	"28"	"2017"	"2017"	"March"	"3"	3027
	"Mississippi"	"28"	"2017"	"2017"	"April"	"4"	2613
	"Mississippi"	"28"	"2017"	"2017"	"May"	"5"	3013
	"Mississippi"	"28"	"2017"	"2017"	"June"	"6"	3044
	"Mississippi"	"28"	"2017"	"2017"	"July"	"7"	3244
	"Mississippi"	"28"	"2017"	"2017"	"August"	"8"	3533
	"Mississippi"	"28"	"2017"	"2017"	"September"	"9"	3321
	"Mississippi"	"28"	"2017"	"2017"	"October"	"10"	3161
	"Mississippi"	"28"	"2017"	"2017"	"November"	"11"	3230
	"Mississippi"	"28"	"2017"	"2017"	"December"	"12"	3185
